submission_id,LoadT_main,LoadT_submit,age,author,browser,chain,comments,deadend,description,endTime,experiment_id,generation,languages,os,reproduction,startDate,startTime,story_text,story_title,student_id,timeSpent,trial_number,trial_type
90,1982,846,23,EK,Firefox,tcpvOvq8OT31XFYh,,false,IteratedNarrationDemoPilot,1527010844570,IteratedNarrationDemo,2,German,Windows,A woman took a flight from Chicago to London. She stayed in London for one day and then wanted to take a fligth back. She hid her face from the security cameras and was then caught and condemned for her misdemeanor.,Tue May 22 2018 19:34:12 GMT+0200,1527010452660,"A 66 year old woman took a flight on january 14th from Chicago to London. She wanted to take one back but stayed in London til the next day because she had no ticket. She hid her face to be not recognized in the security camera. When she tried to get on the plane back, she was caught and is now charged for her misdemeanor.",flight,974066,6.531833333333333,3,reproductionDemo
89,1288,1167,2,EK,Chrome,WNCGbv5IzRGdXBFk,,false,IteratedNarrationDemoPilot,1527010440246,IteratedNarrationDemo,6,,Windows,2 Indians went to the river to hunt seals. they saw a canoe and hid from him in the canoe. He asked them to go to the war. One agreed and the other didn't. they raided a village. One got shot but he didn't feel anything as though he was a ghost. He died and something black came out of his mouth.,Tue May 22 2018 18:38:00 GMT+0200 (Central Europe Daylight Time),1527007080973,2 Indians went to a river to hunt seals. They saw a canoe and hid from the man inside the canoe. He went to war and asked them to come with him. One refused and the other agreed. They raided a village and the Indian got hit. He didn't feel anything though he was a ghost. The next day he died and something black came out of his mouth.,bartlett,971885,55.987883333333336,1,reproductionDemo
89,1138,1167,2,EK,Chrome,Ap545tdVh7Xo0qlh,,false,IteratedNarrationDemoPilot,1527010440246,IteratedNarrationDemo,5,,Windows,In December 2017 a family lost their beehives. The loss was 60000$. The crime had been committed by two boys who were minor which is why they could not go to prison.,Tue May 22 2018 18:38:00 GMT+0200 (Central Europe Daylight Time),1527007080973,in December 2017 a family lost their beehives. It was a damage of 60000$. It was found that the crime had been committed by two boys who were minors which is why they could not go to prison. ,bees,971885,55.987883333333336,2,reproductionDemo
89,867,1167,2,EK,Chrome,Dz4Jslvvz2fvIdTk,,false,IteratedNarrationDemoPilot,1527010440246,IteratedNarrationDemo,4,,Windows,"An old woman is trying to take a flight but she is not permitted as she doesn't have documents and a ticket. She stays at the airport for one night and the next day from a different terminal she takes off for London. In January, she back to the US and is charged for two crimes.",Tue May 22 2018 18:38:00 GMT+0200 (Central Europe Daylight Time),1527007080973,"An old woman is trying to take a flight, but is not permitted as she doesn't have documents and a ticket. She stays at the airport for one night and on the next day from a different terminal she takes off to London. In January, she arrives back at the US and is charged for two crimes.",flight,971885,55.987883333333336,3,reproductionDemo
88,949,897,20,EK,Chrome,fP2DmesttnuSMqyf,,false,IteratedNarrationDemoPilot,1527009373608,IteratedNarrationDemo,4,German,Mac,"There are young men sitting by the river. They here sounds, that they think might be war cries. They meet men in a canoe. The man ask them if they want to join them. One can not. ""I can not go because my family will not know where I am."" The other one joins the men in the canoe. They fight other people. A lot of the others die, and a lot of their people die. One man says that the Indian has been injured. The man goes home. At a fire he tells his friends about his adventure. Black liquid comes out of his mouth and he dies.",Tue May 22 2018 19:09:13 GMT+0200 (CEST),1527008953431,"There are young men by the river. The young men hear war sounds and think there may be a war party nearby. The young men see a canoe with some men in it who ask them to join. One cannot: ""My family will not know where I am, so I can not go, but maybe you should go"". So one of the men goes home and the other one joins the men in the canoe. They travel on the river and when they arrive they begin to make war. They kill lots of people and lots of their people are killed. A man says ""the Indian has been injured and might be sick"" and the young man goes back home. He sits with his friends at a fire telling the story and black liquid comes out from his mouth by the fire and he dies.",bartlett,972358,7.00295,1,reproductionDemo
88,849,897,20,EK,Chrome,5yIoR4WJdN7mvuRH,,false,IteratedNarrationDemoPilot,1527009373608,IteratedNarrationDemo,6,German,Mac,for stealing something from the beekeepers.,Tue May 22 2018 19:09:13 GMT+0200 (CEST),1527008953431,for stealing something from the bee keepers.,bees,972358,7.00295,2,reproductionDemo
88,329,897,20,EK,Chrome,TpRsYQawvOgHgCvv,,false,IteratedNarrationDemoPilot,1527009373608,IteratedNarrationDemo,4,German,Mac,A woman who wanted to go to Kentucky went to London Heathrow because she missed her flight. Three days later she was arrested because of hiding her face or something.,Tue May 22 2018 19:09:13 GMT+0200 (CEST),1527008953431,"a woman who wanted to go to Kentucky, went two London heathrow because she missed here original flight. in London she got arrested three days later for something like hiding here faces.",flight,972358,7.00295,3,reproductionDemo
87,878,799,26,EK,Chrome,tcpvOvq8OT31XFYh,"It´s really cool that you make the class so interactive, i.e. combining the topics with experiments. It´s really helpful to  remember and  understand.",false,IteratedNarrationDemoPilot,1527008651523,IteratedNarrationDemo,1,german,Windows,"A 66 year old woman took a flight on january 14th from Chicago to London. She wanted to take one back but stayed in London til the next day because she had no ticket. She hid her face to be not recognized in the security camera. When she tried to get on the plane back, she was caught and is now charged for her misdemeanor.",Tue May 22 2018 18:51:48 GMT+0200 (Mitteleuropäische Sommerzeit),1527007908676,"On January 15, 2018, a woman (66 years old) without a ticket and passport slipped through airport security and took a flight from Chicago to London. The woman entered Chicago O’Hare International Airport on January 14. First, she hid her face with her hair and passed two Transportation Security Administration officers who were controlling other passenger’s boarding passes. After she was screened, she wanted to board a flight to Connecticut but failed. When the woman tried to sneak past the gate agent, she was stopped and directed to sit down. She stayed overnight at the airport and rode a shuttle bus to the international gate the next day, even though a passport and plane ticket are required to board the shuttle. She then entered a plane to Heathrow Airport (London), where she was detained by British customs officials. She arrived back in the United States on January 18. The woman is charged with theft and misdemeanor for trespassing.",flight,970650,12.380783333333333,1,reproductionDemo
87,858,799,26,EK,Chrome,rmWM7yMYXBbASNFR,"It´s really cool that you make the class so interactive, i.e. combining the topics with experiments. It´s really helpful to  remember and  understand.",false,IteratedNarrationDemoPilot,1527008651523,IteratedNarrationDemo,5,german,Windows,"The young one died, they left the young the old one\n(whatever this means..)",Tue May 22 2018 18:51:48 GMT+0200 (Mitteleuropäische Sommerzeit),1527007908676,"The young one died, they left the young the old one\n",bees,970650,12.380783333333333,2,reproductionDemo
87,433,799,26,EK,Chrome,5PvSVOdmzbtPghnM,"It´s really cool that you make the class so interactive, i.e. combining the topics with experiments. It´s really helpful to  remember and  understand.",false,IteratedNarrationDemoPilot,1527008651523,IteratedNarrationDemo,6,german,Windows,"from fighting with one of the soldiers.\n(just writing  what i just read..)",Tue May 22 2018 18:51:48 GMT+0200 (Mitteleuropäische Sommerzeit),1527007908676,from fighting with one of the soldiers.,bartlett,970650,12.380783333333333,3,reproductionDemo
86,1206,881,20,EK,Firefox,S6FiYqgxmuEkQ4vY,,false,IteratedNarrationDemoPilot,1527008605899,IteratedNarrationDemo,2,German,Windows,"In December 2017 a couple from Iowa discovered that their beehives were flipped over. Half a million bees died and there was a damage of 60,000 Dollars. Three weeks later two boys (12 and 13 years) were arrested and charged to repay the damage, got another punishment and were sentenced to 10 years of prison even though they were minor.",Tue May 22 2018 18:53:17 GMT+0200,1527007997100,"In late december 2017, a couple from Iowah checked on their beehives, when they discovered they had been distracted. The hives were turned over, the equipment was thrown out of the shed and something else. Half a million bees had died and it was a material damage of 60,000 Dollars. \n3 weeks later two boys (12 and 13 years old) got arrested because they did the damage. They were accused of criminal mischief, something with being mean to animals and some third thing. They got a money fee to pay and 10 years in prison even though they were just minors ",bees,972519,10.14665,1,reproductionDemo
