"LoadT_main","LoadT_submit","age","assess","author","browser","chain","deadend","description","education","endTime","enjoyment","experiment_id","familiar","gender","generation","languages","os","reproduction","startDate","startTime","story_text","story_title","timeSpent","trial_number","trial_type","id"
956,1021,22,"Yes","ЕК","Chrome","iRxeJMaeHgEYZMPw","false","IteratedNarration_Main-inLab",2,1543892818821,2,"IteratedNarration_Main-inLab","No","Male",4,"English, ASL","Mac","Indonesian police pulled over someone with 150 exotic animals that were going to be sold as pets. A week later, police had arrested 4 people who were involved in the plan.","Mon Dec 03 2018 18:55:14 GMT-0800 (Pacific Standard Time)",1543892114904,"Indonesian police stopped a smuggling of 150 exotic birds by pulling over the car with the animals that were going to be sold as pets.  A week later, 4 men were arrested in connection to this operation.","smuggler_free",11.73195,5,"reproduction",50
1109,1151,20,"Confused","ЕК","Safari","a7T0kUApOtWSgThu","true","IteratedNarration_Main-inLab",2,1543898560620,2,"IteratedNarration_Main-inLab","No","Female",5,"English, Chinese","Mac","4 individuals were arrested for smuggling 150 birds to America.","Mon Dec 03 2018 20:38:44 GMT-0800 (PST)",1543898324393,"There were 150 smuggled birds that were found by police, and they arrested 4 individuals who were the ones trying to bring them to America.","smuggler_jail",3.93711666666667,1,"reproduction",51
814,1151,20,"Confused","ЕК","Safari","g8kP4jwlFW89Jt48","true","IteratedNarration_Main-inLab",2,1543898560620,2,"IteratedNarration_Main-inLab","No","Female",5,"English, Chinese","Mac","Accusations of sexual misconduct by a professor was deemed too vague by a law firm.","Mon Dec 03 2018 20:38:44 GMT-0800 (PST)",1543898324393,"A neuroscience professor has been accused of sexual misconduct. Even though several women have said that he has commented inappropriately on their bodies, an independent law firm has concluded that the accusations are too vague.","professor_free",3.93711666666667,2,"reproduction",51
698,1151,20,"Confused","ЕК","Safari","ITyPHRhL4DaDHTQu","false","IteratedNarration_Main-inLab",2,1543898560620,2,"IteratedNarration_Main-inLab","No","Female",3,"English, Chinese","Mac","Police were unable to find the perpetrators of a hoax email sent to a large number of people in Spain.","Mon Dec 03 2018 20:38:44 GMT-0800 (PST)",1543898324393,"30,000 Spaniards were sent a hoax email from a fairly normal seeming email address. The email stated that the people owed $11,000 in legal fees for watching or downloading illegal pornography. 5% of the people that received the email paid the fee, amounting to a total of $17 million for the perpetrators. After tracking the source of the email to an internet cafe, the police were able to find two suspects (a man and woman in their 50s). The video footage was unreliable, and thus there was no substantive identification made from the video.","scam_free",3.93711666666667,3,"reproduction",51
1510,1151,20,"Confused","ЕК","Safari","xjnGgMCPljKEGv7I","false","IteratedNarration_Main-inLab",2,1543898560620,2,"IteratedNarration_Main-inLab","No","Female",4,"English, Chinese","Mac","Two boys were arrested for destroying some beehives, and could serve time in jail if convicted.","Mon Dec 03 2018 20:38:44 GMT-0800 (PST)",1543898324393,"In late 2017, an Iowan couple found that many of their beehives and tools were destroyed. Police suspected that two boys, aged 12 and 13, were those responsible for ~60k in damages. Police arrested the boys, and if they are convicted, they face the possibility of 10 years in prison.","bees_jail",3.93711666666667,4,"reproduction",51
714,1151,20,"Confused","ЕК","Safari","JkbSxCZiAvjBmvUu","false","IteratedNarration_Main-inLab",2,1543898560620,2,"IteratedNarration_Main-inLab","No","Female",1,"English, Chinese","Mac","Police arrested a person for setting multiple fires in Bavaria and causing thousands of dollars in damages.","Mon Dec 03 2018 20:38:44 GMT-0800 (PST)",1543898324393,"Since mid-April 2018, a region in Bavaria, Germany, has faced a series of fires set by one or more vandals that ignited trash cans, a car, and even an entire town house. At its peak, 8 different fires were started in a single night. Fortunately, nobody was hurt, but the material damages are estimated at around $450,000. The police could not make significant advances in finding the perpetrator until they publicly offered a reward of $6000 for each helpful tip. A crumpled-up black shirt found at one of the crime scenes and bearing a unique design may have been the critical clue. About a week ago, the police arrested a 37 year old suspect on charges of second-degree arson. According to recent reports, experts believe that the existing evidence leaves no doubt about his guilt.","arson_jail",3.93711666666667,5,"reproduction",51
1615,954,21,"Confused","ЕК","Chrome","JkbSxCZiAvjBmvUu","false","IteratedNarration_Main-inLab",2,1543962006983,1,"IteratedNarration_Main-inLab","No","Female",2,"Tamil, English","Mac","The police in Bavaria arrested a person who caused several fires and caused severe losses in money.","Tue Dec 04 2018 14:09:52 GMT-0800 (Pacific Standard Time)",1543961392429,"Police arrested a person for setting multiple fires in Bavaria and causing thousands of dollars in damages.","arson_jail",10.2425666666667,1,"reproduction",52
996,954,21,"Confused","ЕК","Chrome","SNEUoOjxhAe2GtJi","false","IteratedNarration_Main-inLab",2,1543962006983,1,"IteratedNarration_Main-inLab","No","Female",1,"Tamil, English","Mac","A couple in Iowa, in December 2017, checked on their 50 beehives and found them smashed and overturned. There were enormous amounts of money lost through death of the bees and damage to property. Two boys, aged 12 and 13, are suspected to be the culprits, although investigations are still ongoing. The boys are minors, and if convicted, will face up to 10 years in Juvenile Court.","Tue Dec 04 2018 14:09:52 GMT-0800 (Pacific Standard Time)",1543961392429,"In late December 2017, a couple in Iowa was checking on their 50 beehives when they discovered a tragic scene. The hives had been overturned and hacked apart, and the equipment had been thrown out of the shed and smashed. This destruction caused the death of about half a million bees and approximately $60,000 in property damage. Nearly three weeks later, police arrested two boys (12 and 13 years old) who, allegedly, were responsible for the damage. The charges against them include criminal mischief, burglary, and offenses to an agricultural animal facility. Since they are still minors, they will be charged in juvenile court where they face up to 10 years in prison and fines of up to $10,000 if convicted. Police officials explained that the investigation is still in progress, but the evidence so far overwhelmingly speaks to the guilt of the suspects.","bees_jail",10.2425666666667,2,"reproduction",52
954,954,21,"Confused","ЕК","Chrome","ITyPHRhL4DaDHTQu","false","IteratedNarration_Main-inLab",2,1543962006983,1,"IteratedNarration_Main-inLab","No","Female",4,"Tamil, English","Mac","A hoax email was sent to many people in Spain, but police were unable to find who sent it.","Tue Dec 04 2018 14:09:52 GMT-0800 (Pacific Standard Time)",1543961392429,"Police were unable to find the perpetrators of a hoax email sent to a large number of people in Spain.","scam_free",10.2425666666667,3,"reproduction",52
588,954,21,"Confused","ЕК","Chrome","mMLRHJaK0CYrkHG1","false","IteratedNarration_Main-inLab",2,1543962006983,1,"IteratedNarration_Main-inLab","No","Female",1,"Tamil, English","Mac","Professor Jim Smith, in the Neuroscience Department of Corsen University, was accused of sexual harassment by eleven graduate students. The accusations alleged that he frequently commented on women's appearances, had quid pro quo relations with his students, and held several hot tub parties, involving nudity, that his students were present at. An investigation has been commissioned. The report will include testimony on his character by over a 100 people, and it appears that the situation is more complex and nuanced than the allegations suggest.","Tue Dec 04 2018 14:09:52 GMT-0800 (Pacific Standard Time)",1543961392429,"A professor in the Neuroscience department at Corsen University has been accused of sexual harassment. 11 women, all of them former graduate students in the department, have come forward with stories about Prof. Jim Smith. The list of allegations against Smith includes frequently commenting on women's appearance, forcing students to have meetings with him in his private home, and hosting several hot-tub parties that included nudity, which students were present at. Witnesses also claim that it was well-known that Smith engaged in a series of quid pro quo sexual relationships with his female graduate students. An independent investigation by an external law firm was commissioned. If found guilty of sexual harassment, Smith may be suspended for an indefinite amount of time or even fired, a rarity for tenured professors. The report by the official investigation is based on testimony about his character by over 100 of his current and former students, and indicates that the facts are much less clear than the original allegations suggest.","professor_free",10.2425666666667,4,"reproduction",52
1243,954,21,"Confused","ЕК","Chrome","k7ifG1tVVLsAe9oc","false","IteratedNarration_Main-inLab",2,1543962006983,1,"IteratedNarration_Main-inLab","No","Female",1,"Tamil, English","Mac","Police in Indonesia, when carrying out a routine cargo check, found several exotic birds stuffed into drain pipes that were closed at each end. They suspected a group of wildlife traffickers. The testimony of the suspects is inconsistent, and several people's testimony indicates their guilt. They face a fine of $8000 and several years in prison.","Tue Dec 04 2018 14:09:52 GMT-0800 (Pacific Standard Time)",1543961392429,"Thanks to a routine cargo vessel check, the Indonesian police were able to prevent a smuggling attempt. They found about 150 exotic birds stuffed into plastic drain pipes that were sealed at each end by a wire. The animals were meant to be transported to the US, where they were to be sold as pets. Officials assume that the operation was planned and executed by a wildlife trafficking ring. This delivery would have been worth approximately $250,000. Nearly one week after discovering the illegally captured birds, the police arrested four men who purportedly attempted to commit the smuggling. The suspects face up to five years in prison and a fine of up to $8000 if found guilty. The case rests on several eyewitness reports, which provide a very strong case for the suspects' guilt. Moreover, the suspects' testimonies have been found to contain inconsistencies. Thus, it seems very likely that they were involved.","smuggler_jail",10.2425666666667,5,"reproduction",52
1620,968,20,"Yes","ЕК","Safari","SNEUoOjxhAe2GtJi","false","IteratedNarration_Main-inLab",2,1543967186451,1,"IteratedNarration_Main-inLab","Yes_one","Male",2,"English","Mac","A couple from Iowa had a bee-farm. Two middle school boys went and destroyed their beehives.","Tue Dec 04 2018 15:38:54 GMT-0800 (PST)",1543966734507,"A couple in Iowa, in December 2017, checked on their 50 beehives and found them smashed and overturned. There were enormous amounts of money lost through death of the bees and damage to property. Two boys, aged 12 and 13, are suspected to be the culprits, although investigations are still ongoing. The boys are minors, and if convicted, will face up to 10 years in Juvenile Court.","bees_jail",7.5324,1,"reproduction",53
